WHSE,DSP_LOCN,LOCN_PICK_SEQ,SKU_BRCD
1211,00 L24,,27200461
1211,00 L5,,27202493
1211,00 L1,,27204437
1211,00 L35,,27203581
1211,00 L20,,27201788
1211,00 L17,,27204081
1211,00 R57,,52150815
1211,00 R51,,52150811
1211,00 R52,,52150822
1211,00 R55,,52150823
1211,PRTBD17,,84940909
1211,00 R54,,52150809
1211,00 R59,,52150813
1211,00 R58,,52150812
1211,00 R53,,52150808
1211,00 R56,,52150814
1211,00 R50,,52150810
1211,00 R40,,1060158
1211,TBDL7,,1060158
1211,00 R38,,9100664
1211,00 R36,,9100653
1211,00 L1,,19010947
1211,00 L24,,19011046
1211,00 L25,,19011048
1211,00 L2,,19010015
1211,00 L22,,19040114
1211,00 L132,,55150647
1211,00 L137,,55150652
1211,00 L136,,55150651
1211,00 L134,,55150649
1211,00 L133,,55150648
1211,00 L131,,55150646
1211,00 L128,,55150643
1211,00 L106,,55050941
1211,00 L107,,55050942
1211,00 L108,,55050944
1211,00 L109,,55050943
1211,00 L98,,55050129
1211,00 L99,,55053387
1211,00 L119,,55011980
1211,00 L96,,55053014
1211,00 L91,,55051552
1211,00 L111,,55010195
1211,00 L110,,55010194
1211,00 L93,,55050041
1211,00 L118,,55051427
1211,00 L114,,55010544
1211,00 L115,,55010545
1211,00 L116,,55010547
1211,00 L117,,55051425
1211,00 L94,,55151120
1211,00 L124,,55051357
1211,00 L123,,55051264
1211,00 L122,,55051262
1211,00 L121,,55051260
1211,00 L120,,55051259
1211,00 L127,,55051267
1211,00 L126,,55051266
1211,00 L125,,55051265
1211,00 L92,,55050254
1211,00 L95,,55050287
1211,00 L100,,55050360
1211,00 L8,,15150095
1211,00 L10,,15150112
1211,00 L1,,15150032
1211,00 L2,,15150010
1211,00 L11,,15150100
1211,00 L72,,14010105
1211,00 L73,,14100320
1211,00 L27,,14151640
1211,00 L75,,14010202
1211,00 L130,,55150645
1211,00 L129,,55150644
1211,00 L135,,55150650
1211,nullTBD4,,86250297
1211,nullTBD3,,86250299
1211,TBDTBD11,,86920617
1211,TBDTBD8,,86920625
1211,nullTBD1,,86250301
1211,TBDL15,,86920624
1211,TBDTBD9,,86920624
1211,nullTBD5,,86250300
1211,TBDTBD10,,86920626
1211,nullL12,,86901014
1211,nullL10,,86901012
1211,nullL11,,86901013
1211,nullTBD2,,86300146
1211,00 L83,,14010208
1211,00 L50,,5250709
1211,00 L13,,14151187
1211,00 L131,,14200631
1211,00 L4,,48010136
1211,00 L5,,48012491
1211,00 L69,,14151634
1211,00 L71,,14010279
1211,00 L10,,13300529
1211,00 L42,,14200565
1211,00 L16,,48012512
1211,00 L4,,48011466
1211,00 L79,,14201504
1211,00 L80,,14201505
1211,00 L87,,14050123
1211,00 L92,,14201026
1211,00 L24,,14151608
1211,00 L48,,5250809
1211,00 L58,,5300406
1211,00 L59,,5300328
1211,00 L43,,5250967
1211,00 L39,,14201507
1211,00 L40,,14201506
1211,00 L54,,14201313
1211,00 L78,,14201508
1211,00 L70,,14201307
1211,00 L80,,14152741
1211,00 L81,,14152742
1211,00 L74,,14201321
1211,00 L132,,14201293
1211,00 L103,,14201314
1211,00 L104,,14201315
1211,00 L105,,14152361
1211,00 L65,,14201301
1211,00 L69,,14201298
1211,00 L71,,14201299
1211,00 L128,,14201316
1211,00 L116,,14201317
1211,00 L117,,14201290
1211,00 L91,,14201287
1211,00 L82,,14201311
1211,00 L43,,14201310
1211,00 L108,,14201302
1211,00 L94,,14201289
1211,00 L85,,14201297
1211,00 L87,,14201294
1211,00 L72,,14201300
1211,00 L73,,14201306
1211,00 L83,,14201295
1211,00 L66,,14201312
1211,00 L61,,14201303
1211,00 L39,,14201291
1211,00 L96,,14201305
1211,00 L97,,14201304
1211,00 L47,,14201288
1211,00 L49,,14201318
1211,00 L68,,14201296
1211,00 L58,,14201509
1211,00 L50,,14100334
1211,00 L48,,14201322
1211,00 L125,,14201309
1211,00 L111,,14200637
1211,00 L15,,5250675
1211,00 L15,,14151613
1211,00 L14,,14151638
1211,00 L41,,5250751
1211,00 L19,,48010135
1211,00 L126,,14201292
1211,00 L37,,14152738
1211,00 L36,,14152739
1211,00 L38,,14152740
1211,00 L16,,14201040
1211,00 L17,,14151621
1211,00 L19,,5250802
1211,00 L21,,14152737
1211,00 L110,,14201041
1211,00 L15,,48010372
1211,00 L102,,14201027
1211,00 L100,,14201028
1211,00 L95,,14151624
1211,00 L43,,14151639
1211,00 L101,,14201022
1211,00 L49,,5250667
1211,00 L6,,48012494
1211,00 L11,,48010528
1211,00 L8,,48010542
1211,00 L123,,14200310
1211,00 L79,,14200425
1211,00 L57,,14200434
1211,00 L52,,14200460
1211,00 L6,,11050640
1211,00 L58,,5250956
1211,00 L93,,14200419
1211,00 L75,,14201029
1211,00 L124,,14201048
1211,00 L115,,14201042
1211,00 L109,,14200566
1211,00 L89,,14201045
1211,00 L76,,14200556
1211,00 L60,,14201052
1211,00 L53,,14151636
1211,00 L46,,14201036
1211,00 L120,,14201037
1211,00 L135,,14201044
1211,00 L59,,5300160
1211,00 L38,,14201018
1211,00 L114,,14200401
1211,00 L55,,14200431
1211,00 L40,,5250191
1211,00 L41,,5250958
1211,00 L45,,14201046
1211,00 L34,,14151139
1211,00 L7,,14200298
1211,00 L57,,14151871
1211,00 L84,,14200427
1211,00 R24,,5400011
1211,TBDL12,,86920037
1211,nullTBD17,,86920037
1211,nullTBD7,,86920056
1211,TBDTBD4,,86920056
1211,LQL33,,89031280
1211,TBDR4,,89058473
1211,00 L130,,14200309
1211,00 L127,,14200336
1211,00 L44,,14200481
1211,TBDR16,,89056289
1211,00 L98,,14200416
1211,00 L99,,14200421
1211,00 L119,,14200195
1211,00 L75,,14010028
1211,00 L18,,5250212
1211,00 L17,,5300129
1211,00 L38,,5250159
1211,00 L38,,14150262
1211,00 L27,,14150141
1211,00 L32,,14150185
1211,00 L30,,14150246
1211,00 L45,,5250075
1211,00 L24,,5250164
1211,00 L66,,14150274
1211,00 L27,,5250347
1211,00 L31,,5250386
1211,00 L17,,26320163
1211,00 L76,,14010038
1211,00 L81,,14010052
1211,00 L60,,5250143
1211,00 L85,,14050090
1211,00 L86,,14050120
1211,00 L48,,5250959
1211,00 L18,,5250167
1211,00 L57,,5250694
1211,00 L88,,14201348
1211,00 L90,,14201342
1211,00 L122,,14201353
1211,00 L40,,14201351
1211,00 L41,,14200834
1211,00 L62,,14200064
1211,00 L11,,5300080
1211,00 L56,,5300049
1211,00 L63,,5250288
1211,00 L15,,14150936
1211,00 L38,,14152744
1211,00 L43,,5250988
1211,00 L34,,14150051
1211,00 L35,,14150192
1211,00 L45,,5250170
1211,00 L44,,5250169
1211,00 L49,,5250246
1211,00 L32,,14150956
1211,00 L37,,14150408
1211,00 L46,,5250353
1211,00 L23,,14150543
1211,00 L14,,14150306
1211,00 L31,,14150822
1211,00 L67,,14201341
1211,00 L121,,14200358
1211,00 L118,,14201347
1211,00 L77,,14201350
1211,00 L86,,14201343
1211,00 L10,,5300107
1211,00 L14,,5300079
1211,00 L47,,5250237
1211,00 L10,,14152180
1211,00 L11,,14151047
1211,00 L12,,14152179
1211,00 L36,,14150944
1211,00 L36,,5250755
1211,00 L13,,14152181
1211,00 L7,,14150926
1211,00 L22,,14150102
1211,00 L7,,14150054
1211,00 L77,,14010041
1211,00 L58,,14150927
1211,00 L80,,14010045
1211,00 R27,,6010262
1211,00 L40,,5250154
1211,00 L34,,5250753
1211,00 L33,,5250760
1211,00 L20,,14150883
1211,00 L37,,14150945
1211,00 L63,,14150735
1211,00 L46,,5250196
1211,00 L56,,14150329
1211,00 L82,,14010072
1211,00 L65,,14150510
1211,00 L30,,5250758
1211,00 L63,,14200262
1211,00 L9,,14150545
1211,00 L6,,14150928
1211,00 L34,,14150134
1211,00 L83,,14010082
1211,00 L9,,14150198
1211,00 L8,,14150131
1211,00 L39,,5250132
1211,00 L4,,14150070
1211,00 L3,,14150932
1211,00 L12,,14150050
1211,00 L82,,14010122
1211,00 L79,,14010121
1211,00 L5,,26320023
1211,00 L18,,14151874
1211,00 L84,,14010088
1211,00 R2,,28450083
1211,00 L50,,14150174
1211,00 R26,,6060008
1211,00 R34,,6060008
1211,nullTBD16,,86920026
1211,00 R6,,28450077
1211,00 R3,,28450080
1211,00 R4,,28450071
1211,00 L18,,14150954
1211,00 L54,,5250179
1211,00 L35,,5250249
1211,00 R1,,28450075
1211,00 R5,,28450081
1211,00 L28,,5250298
1211,00 L37,,5250357
1211,00 L17,,5250255
1211,00 L31,,5250146
1211,00 L30,,14150946
1211,00 L13,,14150584
1211,00 L33,,14150261
1211,00 L61,,5250282
1211,00 L29,,5250285
1211,00 L30,,5250343
1211,00 L32,,5250669
1211,00 L22,,5250275
1211,00 L55,,14150889
1211,00 L78,,14010116
1211,00 L42,,5250150
1211,00 L10,,26320074
1211,00 L18,,26320046
1211,00 L44,,5250930
1211,00 L42,,5250750
1211,00 L106,,14200373
1211,00 L133,,14200347
1211,00 L113,,14200395
1211,00 L134,,14200371
1211,00 L107,,14200387
1211,00 L112,,14200377
1211,00 L129,,14200346
1211,00 L64,,14200445
1211,00 L51,,14200459
1211,00 L37,,14150066
1211,00 L39,,14150072
1211,00 R75,,65450964
1211,00 L46,,27230039
1211,TBDR31,,89070641
1211,00 L21,,14100049
1211,TBDL5,,88580141
1211,00 L4,,48020037
1211,00 L16,,48011311
1211,00 R12,,48011311
1211,00 R11,,48100177
1211,nullL32,,88650324
1211,00 L17,,48010333
1211,00 R36,,72011348
1211,00 L27,,27204231
1211,00 R8,,9013889
1211,00 L16,,19040020
1211,00 R72,,65450965
1211,00 R73,,65451077
1211,00 R74,,65450968
1211,TBDL45,,62100556
1211,TBDTBD20,,62650020
1211,TBDL44,,58250100
1211,TBDL32,,57600286
1211,TBDL30,,57600281
1211,TBDL31,,57600283
1211,PRTBD8,,84740238
1211,00 R9,,20050419
1211,TBDR64,,56200041
1211,00 L20,,27050528
1211,00 L21,,27050528
1211,TBDL15,,89055460
1211,TBDR23,,89063117
1211,TBDL31,,89074396
1211,PRL42,,84710870
1211,PRR4,,84660051
1211,PRR5,,84660032
1211,00 L34,,19950036
1211,00 L39,,19950040
1211,00 L35,,19950014
1211,00 L36,,19950019
1211,PRF9,,84690794
1211,00 R25,,42050297
1211,00 R26,,42050276
1211,00 R19,,72100158
1211,TBDR16,,89054388
1211,TBDR10,,89062033
1211,TBDL3,,89058922
1211,TBDR5,,89053569
1211,TBDR9,,89058438
1211,00 L124,,75350252
1211,00 R46,,5050118
1211,00 R19,,89012702
1211,00 R41,,80300043
1211,00 L52,,51100290
1211,00 R77,,52300025
1211,00 R76,,52300028
1211,00 R75,,52300027
1211,TBDL16,,52300028
1211,TBDL15,,52300025
1211,TBDL17,,52300027
1211,00 L24,,75200286
1211,TBDR7,,58050743
1211,TBDR8,,58400251
1211,TBDL36,,1012217
1211,TBDL96,,1010687
1211,TBDL95,,1010687
1211,TBDL96,,1010687
1211,TBDL94,,1010687
1211,TBDL92,,1010687
1211,TBDL93,,1010687
1211,TBDL76,,1012217
1211,TBDL75,,1012217
1211,TBDL77,,1012217
1211,TBDL75,,1012217
1211,TBDL72,,1012217
1211,TBDL72,,1012217
1211,TBDL49,,1010687
1211,TBDL73,,1012217
1211,TBDL93,,1010687
1211,TBDL35,,1011862
1211,TBDL75,,1011862
1211,TBDL73,,1011862
1211,TBDL75,,1011862
1211,TBDL73,,1011862
1211,TBDL71,,1011862
1211,TBDL71,,1011862
1211,TBDL73,,1012094
1211,TBDL74,,1012094
1211,TBDL76,,1012094
1211,TBDL74,,1012094
1211,TBDL72,,1012094
1211,TBDL34,,1012094
1211,TBDL74,,1012094
1211,TBDL94,,1010592
1211,TBDL50,,1010592
1211,TBDL93,,1010592
1211,TBDL92,,1010592
1211,TBDL91,,1010592
1211,TBDL95,,1010592
1211,TBDL98,,1010592
1211,TBDL92,,1010592
1211,TBDL67,,1010491
1211,TBDL64,,1010491
1211,TBDL64,,1010491
1211,TBDL67,,1010491
1211,TBDL65,,1010491
1211,TBDL66,,1010491
1211,TBDL66,,1010491
1211,TBDL65,,1010473
1211,TBDL68,,1010473
1211,TBDL66,,1010473
1211,TBDL67,,1010473
1211,TBDL63,,1010473
1211,TBDL65,,1010473
1211,TBDB49,,1012786
1211,TBDB47,,1012787
1211,TBDB47,,1012787
1211,TBDB46,,1012786
1211,TBDB44,,1012787
1211,TBDB43,,1012786
1211,TBDB44,,1012787
1211,TBDB43,,1012786
1211,TBDL29,,1012786
1211,TBDL30,,1012787
1211,TBDB45,,1012786
1211,TBDB46,,1012787
1211,TBDB47,,1012787
1211,TBDB46,,1012786
1211,TBDB45,,1012787
1211,TBDB44,,1012786
1211,TBDL97,,1010699
1211,TBDL96,,1010699
1211,TBDL97,,1010699
1211,TBDL94,,1010699
1211,TBDL93,,1010699
1211,TBDL95,,1010699
1211,TBDL91,,1010699
1211,TBDL78,,1012788
1211,TBDL74,,1012788
1211,TBDL73,,1012788
1211,TBDL76,,1012788
1211,TBDL74,,1012788
1211,TBDL76,,1012788
1211,TBDL77,,1012788
1211,TBDL67,,1012789
1211,TBDL66,,1012789
1211,TBDL66,,1012789
1211,TBDL68,,1012789
1211,TBDL69,,1012789
1211,TBDL67,,1012789
1211,TBDL65,,1012789
1211,00 R2,,32070090
1211,00 R3,,32070078
1211,00 R5,,32060321
1211,00 R4,,32070076
1211,00 R9,,32070050
1211,00 R4,,32060095
1211,00 R8,,32070007
1211,00 R3,,32070063
1211,TBDL21,,89051167
1211,TBDL15,,89056830
1211,00 R4,,1013728
1211,TBDR14,,89061285
1211,TBDL4,,89061285
1211,TBDR24,,89053759
1211,TBDL16,,86960074
1211,00 R34,,49010189
1211,00 R33,,49010178
1211,TBDR4,,59010436
1211,00 R14,,72251218
1211,00 F15,,75700330
1211,00 B15,,75700330
1211,TBDR7,,59420102
1211,TBDR9,,59250014
1211,TBDR15,,59420138
1211,TBDR1,,59250022
1211,TBDR8,,59250042
1211,TBDR2,,59250039
1211,00 L13,,73061017
1211,00 R31,,31100791
1211,00 L11,,73061018
1211,00 R22,,31010381
1211,00 R29,,31010198
1211,00 R21,,31010380
1211,00 R24,,31200491
1211,00 R19,,31200493
1211,00 R65,,53100680
1211,00 L12,,73061019
1211,00 R4,,53100083
1211,00 R55,,53100075
1211,00 L14,,73061016
1211,00 R56,,53100679
1211,00 R66,,53100041
1211,00 R53,,53050226
1211,00 R67,,53100091
1211,00 R17,,31100792
1211,00 R30,,31100793
1211,00 R28,,31010207
1211,00 TBD22,,31010302
1211,00 TBD23,,31010300
1211,00 L9,,73100114
1211,00 L10,,73100069
1211,PRL7,,84380096
1211,00 R12,,29150034
1211,PRTBD5,,84942037
1211,PRL3,,84560034
1211,00 L21,,21150019
1211,00 L9,,36010052
1211,00 L8,,15200251
1211,00 L7,,15200252
1211,00 R41,,7200038
1211,00 R36,,7150143
1211,00 R25,,7100206
1211,LQR6,,89053309
1211,00 R27,,7150009
1211,00 L23,,21300061
1211,00 R41,,5400150
1211,00 R43,,7200532
1211,00 R40,,21900034
1211,00 L16,,21900034
1211,00 L22,,21300062
1211,00 R38,,7200049
1211,00 R49,,7050016
1211,00 R35,,7200208
1211,00 R34,,7200486
1211,00 R48,,7150011
1211,00 R44,,7200006
1211,00 R50,,7200007
1211,00 R42,,7200019
1211,00 R23,,28350619
1211,00 R27,,7050004
1211,00 R29,,7100011
1211,00 R21,,7050023
1211,00 R38,,28350141
1211,00 R28,,7100297
1211,00 R24,,7050003
1211,00 R40,,28351035
1211,00 R27,,28350094
1211,00 R33,,7200534
1211,00 R39,,28350342
1211,00 R28,,28350803
1211,00 R17,,6040336
1211,00 R27,,21550079
1211,00 R23,,21300203
1211,00 R17,,21550083
1211,00 R19,,6040338
1211,00 L2,,18010046
1211,00 L3,,18010051
1211,TBDL26,,49020737
1211,00 R12,,12060058
1211,00 R35,,12060058
1211,TBDL21,,1058562
1211,00 B22,,29850490
1211,00 B23,,29850498
1211,00 B35,,29850497
1211,00 B34,,29850491
1211,00 B21,,29850491
1211,00 L27,,2010063
1211,00 R15,,2013057
1211,TBDR17,,89057298
1211,00 L30,,15200029
1211,00 R19,,28350230
1211,00 R20,,28350239
1211,00 R18,,28350173
1211,00 R22,,28350526
1211,00 L24,,48010327
1211,00 L25,,48010186
1211,00 L27,,48010479
1211,00 R17,,28351165
1211,00 R15,,28350820
1211,00 L8,,48020088
1211,00 L7,,48020440
1211,00 L26,,48010780
1211,00 L10,,48020116
1211,00 L25,,48011898
1211,00 L12,,48020011
1211,00 L11,,48020040
1211,00 L13,,48020003
1211,00 L24,,48012241
1211,00 L27,,48011899
1211,TBDR14,,89057932
1211,TBDL33,,89074343
1211,TBDR41,,89058117
1211,TBDR16,,89056739
1211,00 R20,,28350240
1211,00 R16,,28350868
1211,00 R21,,28350222
1211,00 L14,,18010229
1211,00 L15,,18010233
1211,00 L26,,48010736
1211,00 R10,,89016390
1211,00 R8,,89011928
1211,00 R15,,89010596
1211,00 R7,,89010675
1211,LQL12,,89030768
1211,00 R6,,29100846
1211,00 B28,,75700345
1211,00 B20,,75700321
1211,00 F20,,75700321
1211,00 B22,,75700324
1211,00 F22,,75700324
1211,00 F35,,75700345
1211,00 F21,,75700322
1211,00 B21,,75700322
1211,PRL11,,84410382
1211,PRL12,,84410383
1211,00 R59,,53990717
1211,TBDTBD3,,71253314
1211,TBDTBD1,,71253497
1211,00 R16,,2013059
1211,TBDL51,,57500260
1211,TBDL50,,57500029
1211,TBDL9,,57180147
1211,TBDL10,,57180051
1211,TBDL8,,57180052
1211,LQL14,,89030170
1211,DLL6,,82040875
1211,00 L2,,32010083
1211,TBDR16,,89058464
1211,TBDL24,,89060586
1211,TBDR40,,89053530
1211,00 R33,,1050313
1211,00 R13,,89010355
1211,00 R7,,89010863
1211,00 R20,,89013433
1211,00 R19,,89013435
1211,00 R14,,89010636
1211,00 R1,,89010217
1211,LQL32,,89032213
1211,LQL31,,89032176
1211,LQL30,,89031281
1211,LQL33,,89031816
1211,00 L33,,2010163
1211,00 L18,,2010118
1211,00 L11,,2012182
1211,00 L25,,2012784
1211,00 L24,,2012181
1211,00 L23,,2012783
1211,nullL11,,88550054
1211,00 R10,,9013887
1211,00 R16,,9013887
1211,00 L2,,32040102
1211,00 L17,,32040531
1211,00 L18,,32040451
1211,00 L4,,32040219
1211,00 L10,,32040199
1211,00 L6,,32040020
1211,00 L5,,32040202
1211,00 L3,,32042154
1211,TBDL59,,1011765
1211,TBDL60,,1011765
1211,TBDL61,,1011765
1211,TBDL59,,1011765
1211,TBDL58,,1011765
1211,TBDL57,,1011765
1211,TBDL60,,1011765
1211,00 L14,,1060372
1211,00 R20,,1011801
1211,00 R22,,1014740
1211,00 R17,,1058456
1211,00 R19,,1011798
1211,TBDL24,,1050173
1211,00 R54,,1051102
1211,00 L2,,32042138
1211,00 L1,,32042137
1211,00 R9,,1058604
1211,00 R1,,1057869
1211,00 R11,,1059114
1211,00 L1,,32040149
1211,TBDL49,,1010642
1211,TBDL24,,1010433
1211,TBDL27,,1010433
1211,TBDL25,,1010433
1211,TBDL24,,1010433
1211,TBDL24,,1010433
1211,TBDL25,,1010433
1211,TBDL24,,1010433
1211,TBDL23,,1010433
1211,TBDTBD28,,88570048
1211,TBDL46,,88570048
1211,00 R13,,89010284
1211,00 R18,,89010707
1211,00 R12,,89010501
1211,00 R4,,89010823
1211,00 R7,,89011676
1211,TBDL45,,88570114
1211,TBDTBD27,,88570114
1211,TBDTBD5,,88551781
1211,nullL3,,86900096
1211,nullL4,,86900050
1211,00 L18,,32040227
1211,00 L20,,32042136
1211,00 L15,,32040101
1211,00 L16,,32040522
1211,00 L19,,32040064
1211,TBDL6,,96050181
1211,00 L47,,2020029
1211,00 L24,,2020673
1211,00 L28,,2020696
1211,00 L27,,2020701
1211,00 L1,,2020871
1211,00 L48,,2021074
1211,00 L49,,2021073
1211,00 L30,,10050348
1211,00 L25,,10050311
1211,00 R2,,20060023
1211,00 L22,,39550185
1211,00 L3,,39010056
1211,00 L24,,39300209
1211,00 L21,,46010025
1211,00 L24,,46010030
1211,00 R5,,20030051
1211,00 L25,,39300205
1211,00 L7,,8010297
1211,00 L25,,46170022
1211,00 L21,,39300192
1211,00 R1,,20060033
1211,00 R4,,20030056
1211,00 L18,,39010125
1211,00 L23,,39300016
1211,00 L16,,39010123
1211,00 L2,,39300002
1211,00 L1,,39300041
1211,00 R2,,20060030
1211,00 L8,,8010179
1211,00 L23,,3250502
1211,00 L24,,3250506
1211,00 L22,,3250504
1211,00 L21,,3250503
1211,00 R4,,12090002
1211,TBDL19,,89057678
1211,00 R2,,1051188
1211,TBDTBD9,,79551093
1211,DLR22,,82041128
1211,DLR38,,82040019
1211,DLR37,,82040647
1211,DLR40,,82040904
1211,00 L9,,8012322
1211,00 L5,,8012324
1211,00 L4,,8012325
1211,00 L9,,8012326
1211,00 L31,,2010471
1211,00 L5,,88661181
1211,BKTBD11,,95011657
1211,00 R10,,53990409
1211,00 L17,,2010043
1211,00 R37,,1051829
1211,BKTBD25,,95015849
1211,00 R12,,9010266
1211,00 L26,,24250172
1211,PRL9,,84410063
1211,00 L39,,36303529
1211,00 L17,,19031829
1211,00 L27,,2010149
1211,TBDL28,,1011675
1211,TBDL30,,1011675
1211,TBDL26,,1011675
1211,TBDL32,,1011675
1211,TBDL30,,1011675
1211,TBDL30,,1011675
1211,TBDL32,,1011675
1211,TBDL31,,1011675
1211,00 R66,,5400119
1211,00 L29,,10050011
1211,00 L42,,26150184
1211,00 L14,,46170018
1211,00 L15,,8010964
1211,00 R6,,20080065
1211,00 L20,,39300085
1211,00 R7,,20080072
1211,00 L44,,26320094
1211,00 L43,,26320085
1211,00 L45,,26320065
1211,00 L28,,10050015
1211,00 L32,,10050702
1211,00 L31,,26150055
1211,00 L41,,26320187
1211,00 R33,,20070314
1211,00 R46,,20070171
1211,00 R45,,20070170
1211,00 R49,,20070546
1211,00 R40,,20070305
1211,00 R41,,20070311
1211,00 R39,,20070551
1211,00 R38,,20070545
1211,00 R25,,20070183
1211,00 R48,,20070548
1211,00 R35,,20070074
1211,00 R34,,20070078
1211,00 R24,,20070197
1211,00 R21,,20070172
1211,00 R29,,20070055
1211,00 R30,,20070126
1211,00 R28,,20070210
1211,00 R22,,20070186
1211,LQR1,,89101058
1211,00 R23,,6020028
1211,00 R28,,6020031
1211,00 R15,,6020030
1211,00 R22,,6020024
1211,TBDR10,,57970032
1211,TBDR5,,59420113
1211,TBDR26,,59400063
1211,TBDR28,,59400062
1211,TBDR37,,59400246
1211,TBDR30,,59400043
1211,TBDL1,,89055130
1211,TBDR12,,89055921
1211,TBDL29,,89063491
1211,TBDR26,,89063491
1211,TBDR23,,89070505
1211,PRL10,,84410385
1211,00 L20,,25150057
1211,00 L45,,27050077
1211,00 L36,,13010337
1211,00 L38,,13050326
1211,00 L37,,13150363
1211,00 L39,,13050257
1211,00 L40,,13050256
1211,00 L35,,13010338
1211,00 B26,,29850203
1211,00 B9,,29850424
1211,00 R9,,9050230
1211,00 R5,,9050228
1211,00 R25,,9010333
1211,00 B4,,29850012
1211,00 R10,,9990048
1211,00 R11,,9990011
1211,00 R6,,9015351
1211,00 B19,,27101586
1211,00 B7,,29850643
1211,00 B10,,29850532
1211,00 B2,,27102373
1211,00 B13,,29850087
1211,00 R14,,29850087
1211,00 B1,,29850060
1211,00 R10,,9015350
1211,00 B8,,29850645
1211,00 B6,,29850644
1211,DLTBD9,,82101183
1211,00 B4,,29850642
1211,00 B20,,29850052
1211,00 B1,,27100263
1211,00 R29,,9010344
1211,00 R19,,9050233
1211,00 R18,,9010330
1211,00 R21,,9013291
1211,00 R13,,9012759
1211,00 B12,,29850156
1211,00 R9,,29850156
1211,00 B14,,29850053
1211,00 B12,,29850051
1211,00 B13,,29850055
1211,DLTBD8,,82101182
1211,00 B3,,29850254
1211,00 B2,,27102838
1211,00 B7,,29850109
1211,00 R19,,9015349
1211,00 B15,,29850047
1211,00 L1,,8011585
1211,00 L2,,8011571
1211,00 L18,,8011572
1211,TBDR3,,89059167
1211,TBDR5,,89058868
1211,TBDR8,,89059347
1211,TBDR2,,89059265
1211,00 L17,,51100844
1211,00 L8,,51200241
1211,00 R10,,51100843
1211,00 R11,,51200242
1211,00 L18,,51200152
1211,00 L9,,51050015
1211,00 L54,,27050838
1211,00 R12,,12020020
1211,PRF25,,84690362
1211,PRL11,,84942048
1211,PRTBD16,,84942048
1211,PRTBD15,,84941356
1211,PRTBD5,,84941048
1211,00 R50,,72010413
1211,00 L65,,19150292
1211,00 L66,,19150291
1211,00 R36,,1052220
1211,00 L12,,27202858
1211,00 L17,,13400189
1211,TBDL8,,88551780
1211,00 L23,,46170020
1211,00 L20,,46170021
1211,00 L22,,46010032
1211,00 R23,,49011059
1211,00 R57,,53151422
1211,00 R56,,53151423
1211,00 R58,,53151426
1211,00 R4,,1056313
1211,00 R24,,27105430
1211,TBDR17,,56250086
1211,00 L18,,14150879
1211,00 R5,,65451041
1211,00 R2,,65451076
1211,TBDL18,,89052418
1211,00 L23,,54400001
1211,00 L12,,51050003
1211,00 L10,,51050027
1211,00 L18,,51050271
1211,00 L17,,51050270
1211,00 L21,,51100147
1211,00 L25,,27201510
1211,00 L3,,27202568
1211,00 L24,,27200704
1211,00 L9,,27200707
1211,00 L1,,27201745
1211,00 L9,,27202408
1211,00 L32,,27200328
1211,00 L23,,27201835
1211,00 L13,,27204146
1211,00 L31,,27201495
1211,00 L30,,27203577
1211,00 L25,,36300755
1211,00 R20,,42010060
1211,00 L34,,36450114
1211,00 R10,,89011307
1211,00 R2,,89012833
1211,00 R7,,89010539
1211,00 R1,,89010978
1211,00 R61,,89011111
1211,00 R16,,89011326
1211,00 R9,,89013132
1211,00 R62,,89010240
1211,00 R4,,89011036
1211,00 R29,,5450027
1211,00 L14,,63050017
1211,00 R25,,42050026
1211,00 R24,,42050024
1211,LQR18,,89101906
1211,LQR13,,89101399
1211,TBDR52,,89101399
1211,TBDR22,,89101525
1211,00 L17,,18050002
1211,00 L18,,18050014
1211,TBDR1,,59010353
1211,00 L12,,48020488
1211,00 L13,,48020490
1211,TBDR3,,59600058
1211,TBDR2,,59850071
1211,TBDR4,,59600040
1211,TBDR13,,89400763
1211,00 R27,,74011503
1211,00 R11,,74011500
1211,00 R26,,5450078
1211,TBDR6,,89067546
1211,TBDR9,,89052401
1211,TBDL3,,89052432
1211,TBDR22,,89070660
1211,00 R22,,64250146
1211,00 R20,,64250147
1211,00 R13,,64250148
1211,00 R3,,48100081
1211,LQL16,,89032210
1211,00 R28,,3350314
1211,00 R23,,3350588
1211,00 R29,,3350126
1211,00 R28,,8100343
1211,DLL8,,8100334
1211,DLL7,,8101037
1211,DLL6,,3350588
1211,DLL3,,3350081
1211,00 R20,,3350313
1211,00 R19,,3350081
1211,00 R17,,8100334
1211,TBDR2,,8100334
1211,TBDR1,,8101037
1211,00 R15,,8101037
1211,00 R9,,8100234
1211,00 R6,,3350151
1211,00 R3,,8100889
1211,00 R2,,3350572
1211,00 R8,,8350003
1211,00 R18,,8100795
1211,00 R10,,8100235
1211,00 R27,,3350537
1211,00 R26,,3350539
1211,00 R28,,3350538
1211,00 R27,,8100387
1211,00 R4,,8100891
1211,00 R11,,3350573
1211,00 R26,,3350085
1211,00 R25,,3350146
1211,00 R12,,3350574
1211,00 R24,,8100482
1211,00 R21,,3350094
1211,DLL4,,3350094
1211,TBDR5,,3350094
1211,00 R7,,3350150
1211,00 R5,,3350082
1211,DLL5,,3350002
1211,00 R22,,3350002
1211,TBDR4,,3350002
1211,TBDR3,,3350016
1211,DLL9,,3350016
1211,00 R1,,3350095
1211,00 R16,,3350016
